station,time,duration_sec,event_id,depot_time_local,offset_min,direction,name
K208,2026-07-29T06:06:00,120,coastal_classic_back_2026-07-28,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-29T06:06:00,120,coastal_classic_back_2026-07-28,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-29T06:06:00,120,coastal_classic_back_2026-07-28,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-29T06:06:00,120,coastal_classic_back_2026-07-28,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-29T06:07:00,120,coastal_classic_back_2026-07-28,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-29T06:07:00,120,coastal_classic_back_2026-07-28,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-29T14:53:00,120,coastal_classic_out_2026-07-29,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-29T14:53:00,120,coastal_classic_out_2026-07-29,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-29T14:54:00,120,coastal_classic_out_2026-07-29,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-29T14:54:00,120,coastal_classic_out_2026-07-29,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-29T14:54:00,120,coastal_classic_out_2026-07-29,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-29T14:54:00,120,coastal_classic_out_2026-07-29,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-29T15:15:00,120,coastal_classic_out_2026-07-29,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-29T16:18:00,120,denali_star_out_2026-07-29,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-29T16:50:00,120,denali_star_out_2026-07-29,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-29T17:30:00,120,denali_star_out_2026-07-29,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-29T17:53:00,120,glacier_discovery_out_2026-07-29,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-29T17:53:00,120,glacier_discovery_out_2026-07-29,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-29T17:54:00,120,glacier_discovery_out_2026-07-29,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-29T17:54:00,120,glacier_discovery_out_2026-07-29,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-29T17:54:00,120,glacier_discovery_out_2026-07-29,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-29T17:54:00,120,glacier_discovery_out_2026-07-29,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-29T18:15:00,120,glacier_discovery_out_2026-07-29,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-30T02:15:00,120,denali_star_back_2026-07-29,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-30T03:20:00,120,denali_star_back_2026-07-29,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-30T03:57:00,120,denali_star_back_2026-07-29,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-30T04:45:00,120,glacier_discovery_back_2026-07-29,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-30T05:06:00,120,glacier_discovery_back_2026-07-29,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-30T05:06:00,120,glacier_discovery_back_2026-07-29,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-30T05:06:00,120,glacier_discovery_back_2026-07-29,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-30T05:06:00,120,glacier_discovery_back_2026-07-29,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-30T05:07:00,120,glacier_discovery_back_2026-07-29,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-30T05:07:00,120,glacier_discovery_back_2026-07-29,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-30T05:45:00,120,coastal_classic_back_2026-07-29,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-07-30T06:06:00,120,coastal_classic_back_2026-07-29,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-30T06:06:00,120,coastal_classic_back_2026-07-29,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-30T06:06:00,120,coastal_classic_back_2026-07-29,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-30T06:06:00,120,coastal_classic_back_2026-07-29,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-30T06:07:00,120,coastal_classic_back_2026-07-29,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-30T06:07:00,120,coastal_classic_back_2026-07-29,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-30T14:53:00,120,coastal_classic_out_2026-07-30,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-30T14:53:00,120,coastal_classic_out_2026-07-30,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-30T14:54:00,120,coastal_classic_out_2026-07-30,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-30T14:54:00,120,coastal_classic_out_2026-07-30,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-30T14:54:00,120,coastal_classic_out_2026-07-30,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-30T14:54:00,120,coastal_classic_out_2026-07-30,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-30T15:15:00,120,coastal_classic_out_2026-07-30,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-30T16:18:00,120,denali_star_out_2026-07-30,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-30T16:50:00,120,denali_star_out_2026-07-30,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-30T17:30:00,120,denali_star_out_2026-07-30,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-30T17:53:00,120,glacier_discovery_out_2026-07-30,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-30T17:53:00,120,glacier_discovery_out_2026-07-30,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-30T17:54:00,120,glacier_discovery_out_2026-07-30,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-30T17:54:00,120,glacier_discovery_out_2026-07-30,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-30T17:54:00,120,glacier_discovery_out_2026-07-30,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-30T17:54:00,120,glacier_discovery_out_2026-07-30,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-30T18:15:00,120,glacier_discovery_out_2026-07-30,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-07-31T02:15:00,120,denali_star_back_2026-07-30,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-07-31T03:20:00,120,denali_star_back_2026-07-30,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-07-31T03:57:00,120,denali_star_back_2026-07-30,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-07-31T04:45:00,120,glacier_discovery_back_2026-07-30,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-07-31T05:06:00,120,glacier_discovery_back_2026-07-30,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-07-31T05:06:00,120,glacier_discovery_back_2026-07-30,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-07-31T05:06:00,120,glacier_discovery_back_2026-07-30,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-07-31T05:06:00,120,glacier_discovery_back_2026-07-30,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-07-31T05:07:00,120,glacier_discovery_back_2026-07-30,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-07-31T05:07:00,120,glacier_discovery_back_2026-07-30,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-07-31T05:45:00,120,coastal_classic_back_2026-07-30,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-07-31T06:06:00,120,coastal_classic_back_2026-07-30,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-07-31T06:06:00,120,coastal_classic_back_2026-07-30,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-07-31T06:06:00,120,coastal_classic_back_2026-07-30,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-07-31T06:06:00,120,coastal_classic_back_2026-07-30,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-31T06:07:00,120,coastal_classic_back_2026-07-30,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-07-31T06:07:00,120,coastal_classic_back_2026-07-30,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-07-31T14:53:00,120,coastal_classic_out_2026-07-31,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-07-31T14:53:00,120,coastal_classic_out_2026-07-31,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-07-31T14:54:00,120,coastal_classic_out_2026-07-31,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-07-31T14:54:00,120,coastal_classic_out_2026-07-31,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-07-31T14:54:00,120,coastal_classic_out_2026-07-31,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-07-31T14:54:00,120,coastal_classic_out_2026-07-31,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-07-31T15:15:00,120,coastal_classic_out_2026-07-31,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-07-31T16:18:00,120,denali_star_out_2026-07-31,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-07-31T16:50:00,120,denali_star_out_2026-07-31,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-07-31T17:30:00,120,denali_star_out_2026-07-31,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-07-31T17:53:00,120,glacier_discovery_out_2026-07-31,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-07-31T17:53:00,120,glacier_discovery_out_2026-07-31,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-07-31T17:54:00,120,glacier_discovery_out_2026-07-31,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-07-31T17:54:00,120,glacier_discovery_out_2026-07-31,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-07-31T17:54:00,120,glacier_discovery_out_2026-07-31,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-07-31T17:54:00,120,glacier_discovery_out_2026-07-31,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-07-31T18:15:00,120,glacier_discovery_out_2026-07-31,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-08-01T02:15:00,120,denali_star_back_2026-07-31,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-08-01T03:20:00,120,denali_star_back_2026-07-31,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-08-01T03:57:00,120,denali_star_back_2026-07-31,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-08-01T04:45:00,120,glacier_discovery_back_2026-07-31,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-08-01T05:06:00,120,glacier_discovery_back_2026-07-31,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-08-01T05:06:00,120,glacier_discovery_back_2026-07-31,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-08-01T05:06:00,120,glacier_discovery_back_2026-07-31,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-08-01T05:06:00,120,glacier_discovery_back_2026-07-31,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-08-01T05:07:00,120,glacier_discovery_back_2026-07-31,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-08-01T05:07:00,120,glacier_discovery_back_2026-07-31,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-08-01T05:45:00,120,coastal_classic_back_2026-07-31,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-08-01T06:06:00,120,coastal_classic_back_2026-07-31,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-08-01T06:06:00,120,coastal_classic_back_2026-07-31,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-08-01T06:06:00,120,coastal_classic_back_2026-07-31,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-08-01T06:06:00,120,coastal_classic_back_2026-07-31,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-08-01T06:07:00,120,coastal_classic_back_2026-07-31,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-08-01T06:07:00,120,coastal_classic_back_2026-07-31,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-08-01T14:53:00,120,coastal_classic_out_2026-08-01,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-08-01T14:53:00,120,coastal_classic_out_2026-08-01,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-08-01T14:54:00,120,coastal_classic_out_2026-08-01,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-08-01T14:54:00,120,coastal_classic_out_2026-08-01,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-08-01T14:54:00,120,coastal_classic_out_2026-08-01,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-08-01T14:54:00,120,coastal_classic_out_2026-08-01,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-08-01T15:15:00,120,coastal_classic_out_2026-08-01,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-08-01T16:18:00,120,denali_star_out_2026-08-01,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-08-01T16:50:00,120,denali_star_out_2026-08-01,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-08-01T17:30:00,120,denali_star_out_2026-08-01,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-08-01T17:53:00,120,glacier_discovery_out_2026-08-01,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-08-01T17:53:00,120,glacier_discovery_out_2026-08-01,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-08-01T17:54:00,120,glacier_discovery_out_2026-08-01,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-08-01T17:54:00,120,glacier_discovery_out_2026-08-01,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-08-01T17:54:00,120,glacier_discovery_out_2026-08-01,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-08-01T17:54:00,120,glacier_discovery_out_2026-08-01,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-08-01T18:15:00,120,glacier_discovery_out_2026-08-01,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-08-02T02:15:00,120,denali_star_back_2026-08-01,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-08-02T03:20:00,120,denali_star_back_2026-08-01,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-08-02T03:57:00,120,denali_star_back_2026-08-01,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-08-02T04:45:00,120,glacier_discovery_back_2026-08-01,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-08-02T05:06:00,120,glacier_discovery_back_2026-08-01,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-08-02T05:06:00,120,glacier_discovery_back_2026-08-01,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-08-02T05:06:00,120,glacier_discovery_back_2026-08-01,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-08-02T05:06:00,120,glacier_discovery_back_2026-08-01,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-08-02T05:07:00,120,glacier_discovery_back_2026-08-01,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-08-02T05:07:00,120,glacier_discovery_back_2026-08-01,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-08-02T05:45:00,120,coastal_classic_back_2026-08-01,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-08-02T06:06:00,120,coastal_classic_back_2026-08-01,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-08-02T06:06:00,120,coastal_classic_back_2026-08-01,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-08-02T06:06:00,120,coastal_classic_back_2026-08-01,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-08-02T06:06:00,120,coastal_classic_back_2026-08-01,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-08-02T06:07:00,120,coastal_classic_back_2026-08-01,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-08-02T06:07:00,120,coastal_classic_back_2026-08-01,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-08-02T14:53:00,120,coastal_classic_out_2026-08-02,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-08-02T14:53:00,120,coastal_classic_out_2026-08-02,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-08-02T14:54:00,120,coastal_classic_out_2026-08-02,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-08-02T14:54:00,120,coastal_classic_out_2026-08-02,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-08-02T14:54:00,120,coastal_classic_out_2026-08-02,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-08-02T14:54:00,120,coastal_classic_out_2026-08-02,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-08-02T15:15:00,120,coastal_classic_out_2026-08-02,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-08-02T16:18:00,120,denali_star_out_2026-08-02,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-08-02T16:50:00,120,denali_star_out_2026-08-02,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-08-02T17:30:00,120,denali_star_out_2026-08-02,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-08-02T17:53:00,120,glacier_discovery_out_2026-08-02,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-08-02T17:53:00,120,glacier_discovery_out_2026-08-02,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-08-02T17:54:00,120,glacier_discovery_out_2026-08-02,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-08-02T17:54:00,120,glacier_discovery_out_2026-08-02,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-08-02T17:54:00,120,glacier_discovery_out_2026-08-02,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-08-02T17:54:00,120,glacier_discovery_out_2026-08-02,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-08-02T18:15:00,120,glacier_discovery_out_2026-08-02,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-08-03T02:15:00,120,denali_star_back_2026-08-02,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-08-03T03:20:00,120,denali_star_back_2026-08-02,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-08-03T03:57:00,120,denali_star_back_2026-08-02,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-08-03T04:45:00,120,glacier_discovery_back_2026-08-02,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-08-03T05:06:00,120,glacier_discovery_back_2026-08-02,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-08-03T05:06:00,120,glacier_discovery_back_2026-08-02,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
